region	chr	midPos	Nsites
(10710,10895)(33002,33187)(32900,33500)	scaffold_29	33200	187	0.049377
(10710,10895)(33002,33187)(33000,33600)	scaffold_29	33300	187	0.049377
(10808,10895)(33100,33187)(33100,33700)	scaffold_29	33400	89	0.049051
(10896,10969)(33926,33999)(33400,34000)	scaffold_29	33700	75	0.050247
(10896,11060)(33926,34090)(33500,34100)	scaffold_29	33800	166	0.049687
(10896,11122)(33926,34199)(33600,34200)	scaffold_29	33900	228	0.049425
(10896,11149)(33926,34299)(33700,34300)	scaffold_29	34000	255	0.049398
(10896,11169)(33926,34319)(33800,34400)	scaffold_29	34100	275	0.049381
(10896,11269)(33926,34499)(33900,34500)	scaffold_29	34200	375	0.049310
(10970,11321)(34000,34551)(34000,34600)	scaffold_29	34300	353	0.049104
(11061,11401)(34138,34699)(34100,34700)	scaffold_29	34400	342	0.048986
(11123,11442)(34200,34740)(34200,34800)	scaffold_29	34500	321	0.049045
(11150,11471)(34300,34899)(34300,34900)	scaffold_29	34600	323	0.049046
(11170,11559)(34400,34999)(34400,35000)	scaffold_29	34700	391	0.049305
(11270,11657)(34500,35097)(34500,35100)	scaffold_29	34800	389	0.049155
(11322,11697)(34620,35199)(34600,35200)	scaffold_29	34900	377	0.049265
(11402,11749)(34700,35299)(34700,35300)	scaffold_29	35000	349	0.049392
(11443,11805)(34871,35399)(34800,35400)	scaffold_29	35100	364	0.049487
(11472,11838)(34900,35432)(34900,35500)	scaffold_29	35200	368	0.049495
(11560,11849)(35000,35566)(35000,35600)	scaffold_29	35300	291	0.049210
(11658,11941)(35160,35699)(35100,35700)	scaffold_29	35400	285	0.049424
(11698,11962)(35200,35720)(35200,35800)	scaffold_29	35500	266	0.049269
(11750,11962)(35300,35720)(35300,35900)	scaffold_29	35600	214	0.049302
(11806,11967)(35400,35999)(35400,36000)	scaffold_29	35700	163	0.049068
(11839,12062)(35556,36094)(35500,36100)	scaffold_29	35800	225	0.049465
(11850,12062)(35608,36094)(35600,36200)	scaffold_29	35900	214	0.049545
(11942,12062)(35700,36094)(35700,36300)	scaffold_29	36000	122	0.049862
(11963,12147)(35995,36399)(35800,36400)	scaffold_29	36100	186	0.050038
(11963,12154)(35995,36406)(35900,36500)	scaffold_29	36200	193	0.050009
(11968,12154)(36000,36406)(36000,36600)	scaffold_29	36300	188	0.050029
(12063,12190)(36315,36699)(36100,36700)	scaffold_29	36400	129	0.049889
(12063,12265)(36315,36774)(36200,36800)	scaffold_29	36500	204	0.049614
(12063,12265)(36315,36774)(36300,36900)	scaffold_29	36600	204	0.049614
(12148,12324)(36400,36999)(36400,37000)	scaffold_29	36700	178	0.048917
(12155,12355)(36664,37030)(36500,37100)	scaffold_29	36800	202	0.048962
(12155,12438)(36664,37199)(36600,37200)	scaffold_29	36900	285	0.048863
(12191,12455)(36700,37216)(36700,37300)	scaffold_29	37000	266	0.048824
(12266,12455)(36941,37216)(36800,37400)	scaffold_29	37100	191	0.048747
(12266,12469)(36941,37499)(36900,37500)	scaffold_29	37200	205	0.048777
(12325,12517)(37000,37547)(37000,37600)	scaffold_29	37300	194	0.048960
(12356,12517)(37117,37547)(37100,37700)	scaffold_29	37400	163	0.048911
(12439,12517)(37200,37547)(37200,37800)	scaffold_29	37500	80	0.049211
(12456,12563)(37486,37899)(37300,37900)	scaffold_29	37600	109	0.049206
(31,208)(500,1052)(500,1100)	scaffold_290	800	179	0.049047
(89,303)(881,1199)(600,1200)	scaffold_290	900	216	0.049211
(89,391)(881,1299)(700,1300)	scaffold_290	1000	304	0.049369
(89,404)(881,1312)(800,1400)	scaffold_290	1100	317	0.049359
(108,434)(900,1499)(900,1500)	scaffold_290	1200	328	0.049350
(156,520)(1000,1585)(1000,1600)	scaffold_290	1300	366	0.049204
(209,520)(1105,1585)(1100,1700)	scaffold_290	1400	313	0.049216
(304,520)(1200,1585)(1200,1800)	scaffold_290	1500	218	0.049199
(392,581)(1300,1899)(1300,1900)	scaffold_290	1600	191	0.048844
(405,620)(1450,1938)(1400,2000)	scaffold_290	1700	217	0.049107
(435,620)(1500,1938)(1500,2100)	scaffold_290	1800	187	0.049094
(521,620)(1839,1938)(1600,2200)	scaffold_290	1900	101	0.049391
(521,675)(1839,2299)(1700,2300)	scaffold_290	2000	156	0.049261
(521,758)(1839,2389)(1800,2400)	scaffold_290	2100	239	0.049158
(582,758)(1900,2389)(1900,2500)	scaffold_290	2200	178	0.049309
(621,758)(2245,2389)(2000,2600)	scaffold_290	2300	139	0.048987
(621,802)(2245,2684)(2100,2700)	scaffold_290	2400	183	0.049015
(621,838)(2245,2799)(2200,2800)	scaffold_290	2500	219	0.049049
(676,933)(2300,2894)(2300,2900)	scaffold_290	2600	259	0.049112
(759,955)(2641,2999)(2400,3000)	scaffold_290	2700	198	0.049182
(759,1015)(2641,3077)(2500,3100)	scaffold_290	2800	258	0.049352
(759,1073)(2641,3199)(2600,3200)	scaffold_290	2900	316	0.049317
(803,1139)(2710,3299)(2700,3300)	scaffold_290	3000	338	0.049270
(839,1237)(2800,3399)(2800,3400)	scaffold_290	3100	400	0.049284
(934,1301)(2978,3463)(2900,3500)	scaffold_290	3200	369	0.049287
(956,1339)(3000,3569)(3000,3600)	scaffold_290	3300	385	0.049403
(1016,1339)(3142,3569)(3100,3700)	scaffold_290	3400	325	0.049309
(1074,1375)(3200,3796)(3200,3800)	scaffold_290	3500	303	0.049515
(11,119)(100,580)(100,700)	scaffold_291	400	110	0.049697
(20,175)(481,756)(200,800)	scaffold_291	500	157	0.049467
(20,175)(481,756)(300,900)	scaffold_291	600	157	0.049467
(20,175)(481,756)(400,1000)	scaffold_291	700	157	0.049467
(39,175)(500,756)(500,1100)	scaffold_291	800	138	0.049509
(120,237)(701,1199)(600,1200)	scaffold_291	900	119	0.048960
(120,337)(701,1299)(700,1300)	scaffold_291	1000	219	0.049459
(176,359)(1138,1321)(800,1400)	scaffold_291	1100	185	0.049573
(176,401)(1138,1477)(900,1500)	scaffold_291	1200	227	0.049518
(176,431)(1138,1599)(1000,1600)	scaffold_291	1300	257	0.049482
(176,501)(1138,1669)(1100,1700)	scaffold_291	1400	327	0.049433
(238,517)(1200,1799)(1200,1800)	scaffold_291	1500	281	0.049669
(338,522)(1300,1804)(1300,1900)	scaffold_291	1600	186	0.049462
(360,522)(1436,1804)(1400,2000)	scaffold_291	1700	164	0.049495
(402,566)(1570,2057)(1500,2100)	scaffold_291	1800	166	0.049465
(432,566)(1600,2057)(1600,2200)	scaffold_291	1900	136	0.049522
(502,566)(1784,2057)(1700,2300)	scaffold_291	2000	66	0.049803
(518,566)(1800,2057)(1800,2400)	scaffold_291	2100	50	0.049121
(523,611)(2014,2488)(1900,2500)	scaffold_291	2200	90	0.049121
(523,611)(2014,2488)(2000,2600)	scaffold_291	2300	90	0.049121
(567,707)(2444,2699)(2100,2700)	scaffold_291	2400	142	0.049707
(567,711)(2444,2703)(2200,2800)	scaffold_291	2500	146	0.049696
(567,751)(2444,2869)(2300,2900)	scaffold_291	2600	186	0.049589
(567,769)(2444,2999)(2400,3000)	scaffold_291	2700	204	0.049553
(612,830)(2604,3060)(2500,3100)	scaffold_291	2800	220	0.049724
(612,830)(2604,3060)(2600,3200)	scaffold_291	2900	220	0.049724
(708,857)(2700,3299)(2700,3300)	scaffold_291	3000	151	0.049504
(712,906)(2830,3348)(2800,3400)	scaffold_291	3100	196	0.049324
(752,960)(2982,3485)(2900,3500)	scaffold_291	3200	210	0.049513
(770,960)(3000,3485)(3000,3600)	scaffold_291	3300	192	0.049546
(831,960)(3273,3485)(3100,3700)	scaffold_291	3400	131	0.049373
(831,969)(3273,3799)(3200,3800)	scaffold_291	3500	140	0.049358
(15,30)(603,618)(200,800)	scaffold_292	500	17	0.048182
(15,77)(603,899)(300,900)	scaffold_292	600	64	0.048728
(15,171)(603,999)(400,1000)	scaffold_292	700	158	0.048999
(15,188)(603,1016)(500,1100)	scaffold_292	800	175	0.049010
(15,201)(603,1199)(600,1200)	scaffold_292	900	188	0.049255
(31,273)(853,1271)(700,1300)	scaffold_292	1000	244	0.049663
(31,273)(853,1271)(800,1400)	scaffold_292	1100	244	0.049663
(78,348)(900,1499)(900,1500)	scaffold_292	1200	272	0.049649
(172,358)(1000,1509)(1000,1600)	scaffold_292	1300	188	0.049828
(189,358)(1187,1509)(1100,1700)	scaffold_292	1400	171	0.049889
(202,404)(1200,1769)(1200,1800)	scaffold_292	1500	204	0.049779
(274,415)(1425,1823)(1300,1900)	scaffold_292	1600	143	0.049455
(274,432)(1425,1999)(1400,2000)	scaffold_292	1700	160	0.049438
(349,515)(1500,2082)(1500,2100)	scaffold_292	1800	168	0.048743
(359,586)(1724,2199)(1600,2200)	scaffold_292	1900	229	0.049028
(359,615)(1724,2228)(1700,2300)	scaffold_292	2000	258	0.048898
(405,615)(1813,2228)(1800,2400)	scaffold_292	2100	212	0.048667
(416,668)(1983,2499)(1900,2500)	scaffold_292	2200	254	0.048769
(433,733)(2000,2599)(2000,2600)	scaffold_292	2300	302	0.048848
(516,814)(2129,2680)(2100,2700)	scaffold_292	2400	300	0.049263
(587,814)(2200,2680)(2200,2800)	scaffold_292	2500	229	0.049058
(616,814)(2447,2680)(2300,2900)	scaffold_292	2600	200	0.049288
(616,871)(2447,2967)(2400,3000)	scaffold_292	2700	257	0.049251
(669,937)(2500,3099)(2500,3100)	scaffold_292	2800	270	0.049142
(734,968)(2600,3133)(2600,3200)	scaffold_292	2900	236	0.049084
(815,1024)(2911,3299)(2700,3300)	scaffold_292	3000	211	0.049018
(815,1068)(2911,3343)(2800,3400)	scaffold_292	3100	255	0.049212
(815,1068)(2911,3343)(2900,3500)	scaffold_292	3200	255	0.049212
(872,1068)(3034,3343)(3000,3600)	scaffold_292	3300	198	0.049232
(938,1092)(3100,3699)(3100,3700)	scaffold_292	3400	156	0.049342
(19,610)(100,699)(100,700)	scaffold_293	400	593	0.049197
(119,710)(200,799)(200,800)	scaffold_293	500	593	0.049411
(211,810)(300,899)(300,900)	scaffold_293	600	601	0.049872
(311,910)(400,999)(400,1000)	scaffold_293	700	601	0.049807
(411,940)(500,1029)(500,1100)	scaffold_293	800	531	0.049761
(511,940)(600,1029)(600,1200)	scaffold_293	900	431	0.049830
(611,968)(700,1299)(700,1300)	scaffold_293	1000	359	0.050310
(711,1068)(800,1399)(800,1400)	scaffold_293	1100	359	0.049811
(811,1108)(900,1439)(900,1500)	scaffold_293	1200	299	0.049187
(911,1108)(1000,1439)(1000,1600)	scaffold_293	1300	199	0.049038
(941,1108)(1272,1439)(1100,1700)	scaffold_293	1400	169	0.049081
(941,1108)(1272,1439)(1200,1800)	scaffold_293	1500	169	0.049081
(969,1108)(1300,1439)(1300,1900)	scaffold_293	1600	141	0.049063
(1069,1108)(1400,1439)(1400,2000)	scaffold_293	1700	41	0.049276
(1109,1146)(4262,4299)(3700,4300)	scaffold_293	4000	39	0.048770
(1109,1246)(4262,4399)(3800,4400)	scaffold_293	4100	139	0.048831
(1109,1346)(4262,4499)(3900,4500)	scaffold_293	4200	239	0.049032
(1109,1430)(4262,4599)(4000,4600)	scaffold_293	4300	323	0.053572
(1109,1530)(4262,4699)(4100,4700)	scaffold_293	4400	423	0.052531
(1109,1630)(4262,4799)(4200,4800)	scaffold_293	4500	523	0.052040
(1147,1730)(4300,4899)(4300,4900)	scaffold_293	4600	585	0.051463
(1247,1830)(4400,4999)(4400,5000)	scaffold_293	4700	585	0.051547
(1347,1930)(4500,5099)(4500,5100)	scaffold_293	4800	585	0.051510
(1431,1952)(4600,5121)(4600,5200)	scaffold_293	4900	523	0.049019
(1531,1998)(4700,5299)(4700,5300)	scaffold_293	5000	469	0.048960
(1631,2098)(4800,5399)(4800,5400)	scaffold_293	5100	469	0.048941
(1731,2198)(4900,5499)(4900,5500)	scaffold_293	5200	469	0.049207
(1831,2244)(5000,5545)(5000,5600)	scaffold_293	5300	415	0.049166
(1931,2244)(5100,5545)(5100,5700)	scaffold_293	5400	315	0.049054
(1953,2244)(5254,5545)(5200,5800)	scaffold_293	5500	293	0.049039
(1999,2244)(5300,5545)(5300,5900)	scaffold_293	5600	247	0.049115
(2099,2244)(5400,5545)(5400,6000)	scaffold_293	5700	147	0.049037
(2199,2244)(5500,5545)(5500,6100)	scaffold_293	5800	47	0.049299
(2245,2252)(10092,10099)(9500,10100)	scaffold_293	9800	9	0.049873
(2245,2352)(10092,10199)(9600,10200)	scaffold_293	9900	109	0.049365
(2245,2394)(10092,10241)(9700,10300)	scaffold_293	10000	151	0.049361
(2245,2394)(10092,10241)(9800,10400)	scaffold_293	10100	151	0.049361
(2245,2426)(10092,10499)(9900,10500)	scaffold_293	10200	183	0.049423
(2245,2526)(10092,10599)(10000,10600)	scaffold_293	10300	283	0.049382
(66,466)(200,794)(200,800)	scaffold_296	500	402	0.049008
(128,554)(300,899)(300,900)	scaffold_296	600	428	0.048943
(180,630)(400,999)(400,1000)	scaffold_296	700	452	0.048942
(280,691)(500,1060)(500,1100)	scaffold_296	800	413	0.048792
(297,743)(625,1166)(600,1200)	scaffold_296	900	448	0.048955
(372,794)(700,1299)(700,1300)	scaffold_296	1000	424	0.049048
(467,894)(812,1399)(800,1400)	scaffold_296	1100	429	0.049145
(555,994)(900,1499)(900,1500)	scaffold_296	1200	441	0.049252
(631,1056)(1000,1599)(1000,1600)	scaffold_296	1300	427	0.049231
(692,1156)(1115,1699)(1100,1700)	scaffold_296	1400	466	0.049332
(744,1181)(1249,1724)(1200,1800)	scaffold_296	1500	439	0.049333
(795,1212)(1300,1899)(1300,1900)	scaffold_296	1600	419	0.049302
(895,1308)(1400,1995)(1400,2000)	scaffold_296	1700	415	0.049099
(995,1308)(1500,1995)(1500,2100)	scaffold_296	1800	315	0.049052
(1057,1308)(1600,1995)(1600,2200)	scaffold_296	1900	253	0.049091
(1157,1308)(1700,1995)(1700,2300)	scaffold_296	2000	153	0.049140
(1182,1308)(1869,1995)(1800,2400)	scaffold_296	2100	128	0.048808
(1213,1308)(1900,1995)(1900,2500)	scaffold_296	2200	97	0.048708
(1309,1314)(4394,4399)(3800,4400)	scaffold_296	4100	7	0.045429
(1309,1414)(4394,4499)(3900,4500)	scaffold_296	4200	107	0.049467
(1309,1488)(4394,4599)(4000,4600)	scaffold_296	4300	181	0.049411
(1309,1521)(4394,4632)(4100,4700)	scaffold_296	4400	214	0.049383
(1309,1587)(4394,4799)(4200,4800)	scaffold_296	4500	280	0.049263
(1309,1679)(4394,4891)(4300,4900)	scaffold_296	4600	372	0.048939
(1315,1717)(4400,4999)(4400,5000)	scaffold_296	4700	404	0.048974
(1415,1802)(4500,5084)(4500,5100)	scaffold_296	4800	389	0.048686
(1489,1802)(4600,5084)(4600,5200)	scaffold_296	4900	315	0.048567
(1522,1857)(4734,5299)(4700,5300)	scaffold_296	5000	337	0.048730
(1588,1876)(4800,5318)(4800,5400)	scaffold_296	5100	290	0.048695
(1680,1910)(4962,5499)(4900,5500)	scaffold_296	5200	232	0.049025
(19,341)(1300,1899)(1300,1900)	scaffold_297	1600	324	0.048751
(115,441)(1504,1999)(1400,2000)	scaffold_297	1700	328	0.048696
(115,484)(1504,2042)(1500,2100)	scaffold_297	1800	371	0.048749
(203,484)(1629,2042)(1600,2200)	scaffold_297	1900	283	0.049100
(240,498)(1701,2299)(1700,2300)	scaffold_297	2000	260	0.049103
(327,575)(1885,2376)(1800,2400)	scaffold_297	2100	250	0.049070
(342,575)(1900,2376)(1900,2500)	scaffold_297	2200	235	0.049067
(442,575)(2000,2376)(2000,2600)	scaffold_297	2300	135	0.049007
(485,595)(2286,2694)(2100,2700)	scaffold_297	2400	112	0.048936
(485,660)(2286,2774)(2200,2800)	scaffold_297	2500	177	0.049303
(499,660)(2300,2774)(2300,2900)	scaffold_297	2600	163	0.049309
(576,660)(2675,2774)(2400,3000)	scaffold_297	2700	86	0.049700
(576,660)(2675,2774)(2500,3100)	scaffold_297	2800	86	0.049700
(576,675)(2675,3199)(2600,3200)	scaffold_297	2900	101	0.049619
(596,740)(2710,3264)(2700,3300)	scaffold_297	3000	146	0.049913
(661,740)(3185,3264)(2800,3400)	scaffold_297	3100	81	0.049954
(661,740)(3185,3264)(2900,3500)	scaffold_297	3200	81	0.049954
(661,740)(3185,3264)(3000,3600)	scaffold_297	3300	81	0.049954
(44,293)(304,899)(300,900)	scaffold_298	600	251	0.048966
(61,378)(518,984)(400,1000)	scaffold_298	700	319	0.048898
(61,378)(518,984)(500,1100)	scaffold_298	800	319	0.048898
(143,427)(600,1199)(600,1200)	scaffold_298	900	286	0.049013
(201,510)(747,1299)(700,1300)	scaffold_298	1000	311	0.049267
(254,601)(800,1399)(800,1400)	scaffold_298	1100	349	0.049380
(294,650)(900,1448)(900,1500)	scaffold_298	1200	358	0.049345
(379,702)(1151,1599)(1000,1600)	scaffold_298	1300	325	0.049353
(379,798)(1151,1695)(1100,1700)	scaffold_298	1400	421	0.049293
(428,873)(1200,1799)(1200,1800)	scaffold_298	1500	447	0.049320
(511,898)(1300,1824)(1300,1900)	scaffold_298	1600	389	0.049198
(602,898)(1400,1824)(1400,2000)	scaffold_298	1700	298	0.049062
(651,992)(1548,2099)(1500,2100)	scaffold_298	1800	343	0.048988
(703,1051)(1600,2199)(1600,2200)	scaffold_298	1900	350	0.049004
(799,1066)(1725,2214)(1700,2300)	scaffold_298	2000	269	0.048983
(874,1066)(1800,2214)(1800,2400)	scaffold_298	2100	194	0.048911
(899,1066)(2006,2214)(1900,2500)	scaffold_298	2200	169	0.048864
(899,1150)(2006,2599)(2000,2600)	scaffold_298	2300	253	0.049137
(993,1224)(2100,2699)(2100,2700)	scaffold_298	2400	233	0.049396
(1052,1290)(2200,2765)(2200,2800)	scaffold_298	2500	240	0.049230
(1067,1290)(2516,2765)(2300,2900)	scaffold_298	2600	225	0.049236
(1067,1311)(2516,2999)(2400,3000)	scaffold_298	2700	246	0.049442
(1067,1411)(2516,3099)(2500,3100)	scaffold_298	2800	346	0.049384
(74,209)(424,805)(300,900)	scaffold_299	600	137	0.049038
(74,209)(424,805)(400,1000)	scaffold_299	700	137	0.049038
(75,214)(604,1099)(500,1100)	scaffold_299	800	141	0.049040
(75,274)(604,1159)(600,1200)	scaffold_299	900	201	0.048978
(134,274)(730,1159)(700,1300)	scaffold_299	1000	142	0.048994
(204,283)(800,1399)(800,1400)	scaffold_299	1100	81	0.048905
(210,303)(1095,1419)(900,1500)	scaffold_299	1200	95	0.048736
(210,392)(1095,1599)(1000,1600)	scaffold_299	1300	184	0.048844
(215,440)(1100,1647)(1100,1700)	scaffold_299	1400	227	0.048875
(275,482)(1391,1799)(1200,1800)	scaffold_299	1500	209	0.048939
(275,522)(1391,1899)(1300,1900)	scaffold_299	1600	249	0.048983
(284,591)(1400,1968)(1400,2000)	scaffold_299	1700	309	0.049021
(304,685)(1511,2099)(1500,2100)	scaffold_299	1800	383	0.049127
(393,691)(1600,2105)(1600,2200)	scaffold_299	1900	300	0.049181
(441,691)(1758,2105)(1700,2300)	scaffold_299	2000	252	0.049218
(483,769)(1800,2382)(1800,2400)	scaffold_299	2100	288	0.049397
(523,769)(1900,2382)(1900,2500)	scaffold_299	2200	248	0.049422
(592,769)(2006,2382)(2000,2600)	scaffold_299	2300	179	0.049509
(686,855)(2100,2699)(2100,2700)	scaffold_299	2400	171	0.050131
(692,869)(2305,2713)(2200,2800)	scaffold_299	2500	179	0.050127
(692,869)(2305,2713)(2300,2900)	scaffold_299	2600	179	0.050127
(770,872)(2614,2999)(2400,3000)	scaffold_299	2700	104	0.050625
(770,872)(2614,2999)(2500,3100)	scaffold_299	2800	104	0.050625
(770,924)(2614,3157)(2600,3200)	scaffold_299	2900	156	0.050087
(856,989)(2700,3299)(2700,3300)	scaffold_299	3000	135	0.049434
(3,177)(365,799)(200,800)	scaffold_300	500	176	0.049304
(3,277)(365,899)(300,900)	scaffold_300	600	276	0.049235
(38,335)(400,957)(400,1000)	scaffold_300	700	299	0.049089
(103,335)(725,957)(500,1100)	scaffold_300	800	234	0.049127
(103,373)(725,1179)(600,1200)	scaffold_300	900	272	0.049255
(103,472)(725,1299)(700,1300)	scaffold_300	1000	371	0.049158
(178,516)(800,1388)(800,1400)	scaffold_300	1100	340	0.049183
(278,610)(900,1499)(900,1500)	scaffold_300	1200	334	0.049152
(336,628)(1142,1517)(1000,1600)	scaffold_300	1300	294	0.049142
(336,628)(1142,1517)(1100,1700)	scaffold_300	1400	294	0.049142
(374,633)(1201,1799)(1200,1800)	scaffold_300	1500	261	0.049008
(473,690)(1300,1899)(1300,1900)	scaffold_300	1600	219	0.048961
(517,712)(1406,1921)(1400,2000)	scaffold_300	1700	197	0.048934
(611,712)(1500,1921)(1500,2100)	scaffold_300	1800	103	0.048870
(629,712)(1795,1921)(1600,2200)	scaffold_300	1900	85	0.048807
(629,786)(1795,2299)(1700,2300)	scaffold_300	2000	159	0.048659
(634,850)(1800,2399)(1800,2400)	scaffold_300	2100	218	0.048813
(691,891)(1900,2440)(1900,2500)	scaffold_300	2200	202	0.048883
(713,891)(2226,2440)(2000,2600)	scaffold_300	2300	180	0.048840
(713,944)(2226,2699)(2100,2700)	scaffold_300	2400	233	0.049102
(713,975)(2226,2730)(2200,2800)	scaffold_300	2500	264	0.049120
(95,371)(200,779)(200,800)	scaffold_301	500	278	0.049729
(117,423)(437,899)(300,900)	scaffold_301	600	308	0.049961
(117,523)(437,999)(400,1000)	scaffold_301	700	408	0.049646
(176,588)(500,1099)(500,1100)	scaffold_301	800	414	0.049625
(276,652)(600,1199)(600,1200)	scaffold_301	900	378	0.049531
(292,677)(700,1224)(700,1300)	scaffold_301	1000	387	0.049364
(372,685)(848,1399)(800,1400)	scaffold_301	1100	315	0.049443
(424,750)(900,1464)(900,1500)	scaffold_301	1200	328	0.049218
(524,750)(1000,1464)(1000,1600)	scaffold_301	1300	228	0.049460
(589,750)(1100,1464)(1100,1700)	scaffold_301	1400	163	0.049354
(653,750)(1200,1464)(1200,1800)	scaffold_301	1500	99	0.049407
(678,750)(1392,1464)(1300,1900)	scaffold_301	1600	74	0.049481
(686,750)(1400,1464)(1400,2000)	scaffold_301	1700	66	0.049514
(751,775)(3775,3799)(3200,3800)	scaffold_301	3500	26	0.050162
(751,788)(3775,3812)(3300,3900)	scaffold_301	3600	39	0.049996
(751,788)(3775,3812)(3400,4000)	scaffold_301	3700	39	0.049996
(751,796)(3775,4060)(3500,4100)	scaffold_301	3800	47	0.049896
(751,796)(3775,4060)(3600,4200)	scaffold_301	3900	47	0.049896
(751,893)(3775,4299)(3700,4300)	scaffold_301	4000	144	0.049275
(776,899)(3800,4305)(3800,4400)	scaffold_301	4100	125	0.048986
(789,998)(4053,4499)(3900,4500)	scaffold_301	4200	211	0.048979
(789,1032)(4053,4533)(4000,4600)	scaffold_301	4300	245	0.049001
(797,1117)(4203,4699)(4100,4700)	scaffold_301	4400	322	0.049120
(797,1208)(4203,4799)(4200,4800)	scaffold_301	4500	413	0.049137
(894,1308)(4300,4899)(4300,4900)	scaffold_301	4600	416	0.049110
(900,1401)(4401,4999)(4400,5000)	scaffold_301	4700	503	0.049056
(999,1478)(4500,5076)(4500,5100)	scaffold_301	4800	481	0.049127
(1033,1559)(4615,5199)(4600,5200)	scaffold_301	4900	528	0.049093
(1118,1636)(4700,5276)(4700,5300)	scaffold_301	5000	520	0.046336
(1209,1636)(4800,5276)(4800,5400)	scaffold_301	5100	429	0.045703
(1309,1636)(4900,5276)(4900,5500)	scaffold_301	5200	329	0.044685
(17,300)(500,991)(500,1100)	scaffold_302	800	285	0.044028
(112,343)(793,1182)(600,1200)	scaffold_302	900	233	0.042783
(112,430)(793,1299)(700,1300)	scaffold_302	1000	320	0.044679
(119,502)(800,1371)(800,1400)	scaffold_302	1100	385	0.045384
(219,542)(900,1478)(900,1500)	scaffold_302	1200	325	0.049154
(301,542)(1140,1478)(1000,1600)	scaffold_302	1300	243	0.049556
