region	chr	midPos	Nsites
(13762,16147)(109000,113730)(109000,114000)	scaffold_33	111500	2387	0.048575
(14651,16288)(110000,114772)(110000,115000)	scaffold_33	112500	1639	0.049196
(15389,17211)(112957,115999)(111000,116000)	scaffold_33	113500	1824	0.049295
(15389,18072)(112957,116999)(112000,117000)	scaffold_33	114500	2685	0.049267
(15432,18869)(113000,117999)(113000,118000)	scaffold_33	115500	3439	0.049239
(16148,19566)(114632,118999)(114000,119000)	scaffold_33	116500	3420	0.048831
(16289,20538)(115046,119999)(115000,120000)	scaffold_33	117500	4251	0.048482
(17212,21174)(116000,120999)(116000,121000)	scaffold_33	118500	3964	0.048749
(18073,21999)(117000,121999)(117000,122000)	scaffold_33	119500	3928	0.048773
(18870,22934)(118000,122999)(118000,123000)	scaffold_33	120500	4066	0.048499
(19567,23883)(119000,123999)(119000,124000)	scaffold_33	121500	4318	0.048899
(20539,24804)(120000,124969)(120000,125000)	scaffold_33	122500	4267	0.048978
(21175,25466)(121000,125999)(121000,126000)	scaffold_33	123500	4293	0.049047
(22000,26466)(122000,126999)(122000,127000)	scaffold_33	124500	4468	0.049174
(22935,27443)(123000,127999)(123000,128000)	scaffold_33	125500	4510	0.049292
(23884,28385)(124000,128999)(124000,129000)	scaffold_33	126500	4503	0.049122
(287,1234)(1076,3198)(1000,6000)	scaffold_330	3500	949	0.049498
(333,1282)(1188,2938)(1000,6000)	scaffold_331	3500	951	0.049326
(497,1302)(1000,2946)(1000,6000)	scaffold_332	3500	807	0.049455
(319,1894)(4007,5999)(1000,6000)	scaffold_334	3500	1577	0.049312
(275,1144)(1040,2949)(1000,6000)	scaffold_336	3500	871	0.049288
(178,1252)(1000,3163)(1000,6000)	scaffold_337	3500	1076	0.049048
(575,1337)(1000,3990)(1000,6000)	scaffold_338	3500	764	0.049221
(134,1437)(2000,6999)(2000,7000)	scaffold_34	4500	1305	0.064926
(281,1689)(3000,7740)(3000,8000)	scaffold_34	5500	1410	0.064075
(477,1839)(4000,8999)(4000,9000)	scaffold_34	6500	1364	0.064384
(604,1853)(5000,9013)(5000,10000)	scaffold_34	7500	1251	0.049194
(976,1892)(6000,10849)(6000,11000)	scaffold_34	8500	918	0.049126
(1438,2044)(7000,11999)(7000,12000)	scaffold_34	9500	608	0.048982
(1690,2532)(8081,12999)(8000,13000)	scaffold_34	10500	844	0.048957
(1840,2795)(9000,13961)(9000,14000)	scaffold_34	11500	957	0.049017
(1854,3074)(10811,14999)(10000,15000)	scaffold_34	12500	1222	0.049042
(1893,3576)(11195,15975)(11000,16000)	scaffold_34	13500	1685	0.049072
(2045,3776)(12000,16865)(12000,17000)	scaffold_34	14500	1733	0.049069
(2533,3895)(13000,17999)(13000,18000)	scaffold_34	15500	1364	0.049119
(2796,4395)(14018,18854)(14000,19000)	scaffold_34	16500	1601	0.049114
(3075,4907)(15000,19987)(15000,20000)	scaffold_34	17500	1834	0.049101
(3577,5020)(16442,20776)(16000,21000)	scaffold_34	18500	1445	0.049140
(3777,5526)(17784,21999)(17000,22000)	scaffold_34	19500	1751	0.049109
(3896,5849)(18000,22728)(18000,23000)	scaffold_34	20500	1955	0.049145
(4396,6007)(19122,23773)(19000,24000)	scaffold_34	21500	1613	0.049182
(4908,6207)(20664,24810)(20000,25000)	scaffold_34	22500	1301	0.049224
(5021,6869)(21115,25999)(21000,26000)	scaffold_34	23500	1850	0.049325
(5527,7151)(22000,26546)(22000,27000)	scaffold_34	24500	1626	0.049515
(5850,7537)(23199,27987)(23000,28000)	scaffold_34	25500	1689	0.049475
(6008,7819)(24325,28733)(24000,29000)	scaffold_34	26500	1813	0.049572
(6208,8296)(25075,29948)(25000,30000)	scaffold_34	27500	2090	0.049514
(6870,8460)(26000,30982)(26000,31000)	scaffold_34	28500	1592	0.048554
(653,1489)(1000,5759)(1000,6000)	scaffold_344	3500	838	0.048990
(224,740)(1241,2959)(1000,6000)	scaffold_345	3500	518	0.049015
(333,698)(2000,2601)(2000,7000)	scaffold_347	4500	367	0.049248
(234,1632)(2970,4889)(1000,6000)	scaffold_348	3500	1400	0.049114
(290,779)(1000,2418)(1000,6000)	scaffold_349	3500	491	0.049231
(352,755)(1000,2186)(1000,6000)	scaffold_350	3500	405	0.049471
(314,856)(1045,2676)(1000,6000)	scaffold_351	3500	544	0.049319
(417,669)(2061,2495)(2000,7000)	scaffold_352	4500	254	0.048927
(208,842)(1139,2600)(1000,6000)	scaffold_355	3500	636	0.049544
(442,799)(1191,2842)(1000,6000)	scaffold_356	3500	359	0.049038
(67,829)(1268,2765)(1000,6000)	scaffold_357	3500	764	0.048950
(145,645)(1000,2078)(1000,6000)	scaffold_358	3500	502	0.049059
(934,5875)(1000,5999)(1000,6000)	scaffold_36	3500	4943	0.048607
(1919,6545)(2000,6690)(2000,7000)	scaffold_36	4500	4628	0.048298
(2876,7088)(3000,7999)(3000,8000)	scaffold_36	5500	4214	0.048410
(3876,8079)(4000,8999)(4000,9000)	scaffold_36	6500	4205	0.048087
(4876,8310)(5000,9336)(5000,10000)	scaffold_36	7500	3436	0.048177
(5876,8368)(6000,10999)(6000,11000)	scaffold_36	8500	2494	0.048244
(6546,9277)(7332,11999)(7000,12000)	scaffold_36	9500	2733	0.048704
(7089,9827)(8000,12569)(8000,13000)	scaffold_36	10500	2740	0.048771
(8080,9827)(9000,12569)(9000,14000)	scaffold_36	11500	1749	0.049200
(8311,9827)(10942,12569)(10000,15000)	scaffold_36	12500	1518	0.049187
(8369,9827)(11000,12569)(11000,16000)	scaffold_36	13500	1460	0.049192
(9278,9827)(12000,12569)(12000,17000)	scaffold_36	14500	551	0.049375
(9828,10121)(18706,18999)(14000,19000)	scaffold_36	16500	295	0.049518
(9828,11092)(18706,19999)(15000,20000)	scaffold_36	17500	1266	0.049606
(9828,11977)(18706,20935)(16000,21000)	scaffold_36	18500	2151	0.048878
(9828,11977)(18706,20935)(17000,22000)	scaffold_36	19500	2151	0.048878
(9828,11977)(18706,20935)(18000,23000)	scaffold_36	20500	2151	0.048878
(10122,11977)(19000,20935)(19000,24000)	scaffold_36	21500	1857	0.048779
(11093,11977)(20000,20935)(20000,25000)	scaffold_36	22500	886	0.047865
(11978,12769)(136198,136999)(132000,137000)	scaffold_36	134500	793	0.049904
(11978,13769)(136198,137999)(133000,138000)	scaffold_36	135500	1793	0.057386
(11978,14750)(136198,138999)(134000,139000)	scaffold_36	136500	2774	0.054479
(11978,15607)(136198,139999)(135000,140000)	scaffold_36	137500	3631	0.053430
(11978,16607)(136198,140999)(136000,141000)	scaffold_36	138500	4631	0.052544
(12770,17607)(137000,141999)(137000,142000)	scaffold_36	139500	4839	0.052332
(13770,18607)(138000,142999)(138000,143000)	scaffold_36	140500	4839	0.049467
(14751,19603)(139000,143999)(139000,144000)	scaffold_36	141500	4854	0.049401
(15608,20603)(140000,144999)(140000,145000)	scaffold_36	142500	4997	0.049366
(16608,21599)(141000,145999)(141000,146000)	scaffold_36	143500	4993	0.049100
(17608,21798)(142000,146198)(142000,147000)	scaffold_36	144500	4192	0.049069
(18608,21798)(143000,146198)(143000,148000)	scaffold_36	145500	3192	0.048950
(19604,21798)(144000,146198)(144000,149000)	scaffold_36	146500	2196	0.048786
(20604,21798)(145000,146198)(145000,150000)	scaffold_36	147500	1196	0.048250
(21600,21798)(146000,146198)(146000,151000)	scaffold_36	148500	200	0.049747
(21799,22144)(177654,177999)(173000,178000)	scaffold_36	175500	347	0.049389
(21799,23144)(177654,178999)(174000,179000)	scaffold_36	176500	1347	0.050783
(21799,24144)(177654,179999)(175000,180000)	scaffold_36	177500	2347	0.049753
(21799,25122)(177654,180999)(176000,181000)	scaffold_36	178500	3325	0.049633
(21799,26119)(177654,181999)(177000,182000)	scaffold_36	179500	4322	0.049643
(22145,27119)(178000,182999)(178000,183000)	scaffold_36	180500	4976	0.049386
(367,672)(1000,2454)(1000,6000)	scaffold_360	3500	307	0.048993
(263,817)(1006,2501)(1000,6000)	scaffold_361	3500	556	0.049401
(143,1540)(2633,4566)(1000,6000)	scaffold_363	3500	1399	0.048478
(420,1454)(3000,4124)(3000,8000)	scaffold_364	5500	1036	0.049006
(527,782)(1000,1514)(1000,6000)	scaffold_365	3500	257	0.049234
(313,547)(1853,2317)(1000,6000)	scaffold_366	3500	236	0.049518
(757,1834)(1000,4501)(1000,6000)	scaffold_367	3500	1079	0.049082
(299,655)(1039,2345)(1000,6000)	scaffold_368	3500	358	0.048655
(177,928)(1000,2263)(1000,6000)	scaffold_369	3500	753	0.049012
(500,1274)(1000,4927)(1000,6000)	scaffold_370	3500	776	0.049221
(606,1230)(2000,2630)(2000,7000)	scaffold_373	4500	626	0.069543
(449,1468)(2387,4924)(1000,6000)	scaffold_374	3500	1021	0.049078
(566,995)(3613,5417)(2000,7000)	scaffold_375	4500	431	0.049520
(746,1584)(1000,2307)(1000,6000)	scaffold_376	3500	840	0.049032
(511,671)(1372,2237)(1000,6000)	scaffold_377	3500	162	0.049271
(109,1191)(7000,8170)(7000,12000)	scaffold_378	9500	1084	0.048064
(691,1621)(2196,3195)(1000,6000)	scaffold_379	3500	932	0.048971
(101,1154)(1296,5905)(1000,6000)	scaffold_38	3500	1055	0.049156
(436,1301)(2110,6999)(2000,7000)	scaffold_38	4500	867	0.049172
(715,1796)(3000,7914)(3000,8000)	scaffold_38	5500	1083	0.049218
(884,2265)(4195,8975)(4000,9000)	scaffold_38	6500	1383	0.049301
(969,2755)(5340,9999)(5000,10000)	scaffold_38	7500	1788	0.049331
(1155,3245)(6071,10999)(6000,11000)	scaffold_38	8500	2092	0.049294
(1302,3358)(7000,11112)(7000,12000)	scaffold_38	9500	2058	0.049279
(1797,3574)(8017,12959)(8000,13000)	scaffold_38	10500	1779	0.049314
(2266,3918)(9005,13953)(9000,14000)	scaffold_38	11500	1654	0.049450
(2756,4033)(10000,14681)(10000,15000)	scaffold_38	12500	1279	0.049463
(3246,4119)(11000,15965)(11000,16000)	scaffold_38	13500	875	0.049711
(3359,4575)(12426,16747)(12000,17000)	scaffold_38	14500	1218	0.049579
(3575,5027)(13013,17999)(13000,18000)	scaffold_38	15500	1454	0.049461
(3919,5137)(14321,18739)(14000,19000)	scaffold_38	16500	1220	0.049231
(4034,5391)(15738,19943)(15000,20000)	scaffold_38	17500	1359	0.049311
(4120,5718)(16002,20667)(16000,21000)	scaffold_38	18500	1600	0.049310
(4576,6294)(17350,21945)(17000,22000)	scaffold_38	19500	1720	0.049241
(5028,6450)(18000,22440)(18000,23000)	scaffold_38	20500	1424	0.049213
(5138,6685)(19139,23999)(19000,24000)	scaffold_38	21500	1549	0.049213
(5392,7222)(20037,24932)(20000,25000)	scaffold_38	22500	1832	0.049144
(5719,7447)(21036,25656)(21000,26000)	scaffold_38	23500	1730	0.049055
(6295,7774)(22133,26977)(22000,27000)	scaffold_38	24500	1481	0.049162
(6451,7886)(23251,27691)(23000,28000)	scaffold_38	25500	1437	0.049234
(393,1023)(1014,2342)(1000,6000)	scaffold_382	3500	632	0.049242
(755,1286)(1000,5999)(1000,6000)	scaffold_383	3500	533	0.049255
(54,1062)(1874,3339)(1000,6000)	scaffold_384	3500	1010	0.049078
(251,1526)(3492,5013)(1000,6000)	scaffold_385	3500	1277	0.049200
(817,1891)(4637,5892)(1000,6000)	scaffold_386	3500	1076	0.046494
(201,610)(1096,2450)(1000,6000)	scaffold_387	3500	411	0.049200
(294,841)(1362,2458)(1000,6000)	scaffold_388	3500	549	0.049335
(476,863)(2315,5999)(1000,6000)	scaffold_39	3500	389	0.049172
(476,1484)(2315,6947)(2000,7000)	scaffold_39	4500	1010	0.049257
(729,2129)(5732,7999)(3000,8000)	scaffold_39	5500	1402	0.049258
(729,3077)(5732,8987)(4000,9000)	scaffold_39	6500	2350	0.049112
(729,3731)(5732,9871)(5000,10000)	scaffold_39	7500	3004	0.049105
(864,4363)(6000,10931)(6000,11000)	scaffold_39	8500	3501	0.049165
(1485,5209)(7015,11999)(7000,12000)	scaffold_39	9500	3726	0.049184
(2130,5862)(8000,12999)(8000,13000)	scaffold_39	10500	3734	0.049175
(3078,6722)(9057,13999)(9000,14000)	scaffold_39	11500	3646	0.049223
(3732,7456)(10065,14999)(10000,15000)	scaffold_39	12500	3726	0.049270
(4364,8279)(11006,15999)(11000,16000)	scaffold_39	13500	3917	0.048886
(5210,9160)(12000,16999)(12000,17000)	scaffold_39	14500	3952	0.048861
(5863,9867)(13000,17859)(13000,18000)	scaffold_39	15500	4006	0.048853
(6723,10632)(14000,18999)(14000,19000)	scaffold_39	16500	3911	0.048854
(7457,11332)(15000,19999)(15000,20000)	scaffold_39	17500	3877	0.048882
(8280,12240)(16020,20999)(16000,21000)	scaffold_39	18500	3962	0.048850
(9161,12646)(17000,21999)(17000,22000)	scaffold_39	19500	3487	0.048815
(9868,13446)(18019,22999)(18000,23000)	scaffold_39	20500	3580	0.048892
(10633,14216)(19000,23938)(19000,24000)	scaffold_39	21500	3585	0.048912
(11333,14413)(20000,24999)(20000,25000)	scaffold_39	22500	3082	0.048799
(12241,14918)(21000,25999)(21000,26000)	scaffold_39	23500	2679	0.049243
(12647,15629)(22000,26939)(22000,27000)	scaffold_39	24500	2984	0.049366
(13447,16381)(23000,27999)(23000,28000)	scaffold_39	25500	2936	0.049329
(14217,16539)(24777,28157)(24000,29000)	scaffold_39	26500	2324	0.049329
(14414,16539)(25000,28157)(25000,30000)	scaffold_39	27500	2127	0.049344
(14919,16539)(26000,28157)(26000,31000)	scaffold_39	28500	1622	0.049436
(15630,16539)(27019,28157)(27000,32000)	scaffold_39	29500	911	0.049172
(16382,16539)(28000,28157)(28000,33000)	scaffold_39	30500	159	0.048680
(16540,16547)(54992,54999)(50000,55000)	scaffold_39	52500	9	0.049121
(16540,17177)(54992,55999)(51000,56000)	scaffold_39	53500	639	0.049330
(16540,17503)(54992,56446)(52000,57000)	scaffold_39	54500	965	0.049385
(16540,17503)(54992,56446)(53000,58000)	scaffold_39	55500	965	0.049385
(16540,17791)(54992,58993)(54000,59000)	scaffold_39	56500	1253	0.049425
(16548,18570)(55000,59999)(55000,60000)	scaffold_39	57500	2024	0.049279
(433,752)(1341,2232)(1000,6000)	scaffold_390	3500	321	0.049435
(262,786)(1077,2007)(1000,6000)	scaffold_391	3500	526	0.049589
(262,1596)(3068,4632)(1000,6000)	scaffold_393	3500	1336	0.049224
(110,1248)(1643,3545)(1000,6000)	scaffold_394	3500	1140	0.049153
(462,780)(2000,2669)(2000,7000)	scaffold_395	4500	320	0.049102
(239,866)(1013,2438)(1000,6000)	scaffold_396	3500	629	0.049173
(163,578)(1000,1909)(1000,6000)	scaffold_398	3500	417	0.049234
(372,789)(1359,2439)(1000,6000)	scaffold_399	3500	419	0.049080
(179,1720)(1059,5703)(1000,6000)	scaffold_40	3500	1543	0.049391
(535,1895)(2000,6554)(2000,7000)	scaffold_40	4500	1362	0.049413
(807,2282)(3000,7980)(3000,8000)	scaffold_40	5500	1477	0.049422
(1141,2789)(4041,8917)(4000,9000)	scaffold_40	6500	1650	0.049264
(1444,3281)(5000,9971)(5000,10000)	scaffold_40	7500	1839	0.048541
(1721,3281)(6126,9971)(6000,11000)	scaffold_40	8500	1562	0.048366
(1896,3476)(7097,11999)(7000,12000)	scaffold_40	9500	1582	0.048385
(2283,3803)(8219,12652)(8000,13000)	scaffold_40	10500	1522	0.048470
(2790,4247)(9049,13967)(9000,14000)	scaffold_40	11500	1459	0.048490
(3282,4543)(11580,14999)(10000,15000)	scaffold_40	12500	1263	0.049528
(3282,4894)(11580,15693)(11000,16000)	scaffold_40	13500	1614	0.049460
(3477,5343)(12000,16999)(12000,17000)	scaffold_40	14500	1868	0.049461
(3804,5628)(13152,17949)(13000,18000)	scaffold_40	15500	1826	0.049326
(4248,5681)(14017,18710)(14000,19000)	scaffold_40	16500	1435	0.049392
(4544,5786)(15000,19925)(15000,20000)	scaffold_40	17500	1244	0.049272
(4895,6016)(16163,20928)(16000,21000)	scaffold_40	18500	1123	0.049208
(5344,6511)(17000,21999)(17000,22000)	scaffold_40	19500	1169	0.049194
(5629,7009)(18658,22999)(18000,23000)	scaffold_40	20500	1382	0.049385
(5682,7313)(19448,23865)(19000,24000)	scaffold_40	21500	1633	0.049412
(5787,7834)(20383,24979)(20000,25000)	scaffold_40	22500	2049	0.049336
(6017,8271)(21081,25773)(21000,26000)	scaffold_40	23500	2256	0.049395
(6512,8632)(22000,26816)(22000,27000)	scaffold_40	24500	2122	0.049328
(493,848)(1199,2261)(1000,6000)	scaffold_400	3500	357	0.049516
(430,963)(1000,1975)(1000,6000)	scaffold_401	3500	535	0.049282
(248,1031)(2470,3675)(1000,6000)	scaffold_402	3500	785	0.049343
(253,742)(1179,2379)(1000,6000)	scaffold_403	3500	491	0.049328
(301,777)(1000,2069)(1000,6000)	scaffold_405	3500	478	0.049273
(500,895)(1043,2275)(1000,6000)	scaffold_406	3500	397	0.049141
(229,841)(1000,2037)(1000,6000)	scaffold_407	3500	614	0.049140
(934,1840)(1019,5688)(1000,6000)	scaffold_409	3500	908	0.047938
(863,1613)(1000,1750)(1000,6000)	scaffold_41	3500	752	0.048914
(1614,2099)(30375,30999)(26000,31000)	scaffold_41	28500	487	0.049336
(1614,2150)(30375,31050)(27000,32000)	scaffold_41	29500	538	0.049343
(1614,2818)(30375,32999)(28000,33000)	scaffold_41	30500	1206	0.049145
(1614,3650)(30375,33999)(29000,34000)	scaffold_41	31500	2038	0.049065
(1614,4395)(30375,34999)(30000,35000)	scaffold_41	32500	2783	0.049190
(2100,5365)(31000,35999)(31000,36000)	scaffold_41	33500	3267	0.049257
(2151,5888)(32196,36999)(32000,37000)	scaffold_41	34500	3739	0.049254
(2819,6883)(33000,37999)(33000,38000)	scaffold_41	35500	4066	0.049325
(3651,7814)(34000,38999)(34000,39000)	scaffold_41	36500	4165	0.048955
(4396,7992)(35000,39177)(35000,40000)	scaffold_41	37500	3598	0.048852
(5366,8750)(36000,40999)(36000,41000)	scaffold_41	38500	3386	0.049192
(5889,9190)(37000,41490)(37000,42000)	scaffold_41	39500	3303	0.049267
(6884,9829)(38000,42999)(38000,43000)	scaffold_41	40500	2947	0.049283
(7815,9936)(39000,43106)(39000,44000)	scaffold_41	41500	2123	0.050069
(7993,9936)(40163,43106)(40000,45000)	scaffold_41	42500	1945	0.050147
(8751,9936)(41000,43106)(41000,46000)	scaffold_41	43500	1187	0.049545
(9191,9936)(42308,43106)(42000,47000)	scaffold_41	44500	747	0.049395
(9830,9936)(43000,43106)(43000,48000)	scaffold_41	45500	108	0.048926
(9937,9938)(51817,51818)(47000,52000)	scaffold_41	49500	3	0.049121
(9937,10598)(51817,52999)(48000,53000)	scaffold_41	50500	663	0.049564
(9937,10801)(51817,53231)(49000,54000)	scaffold_41	51500	866	0.049424
(9937,10801)(51817,53231)(50000,55000)	scaffold_41	52500	866	0.049424
(9937,11619)(51817,55999)(51000,56000)	scaffold_41	53500	1684	0.049284
(9939,12574)(52044,56999)(52000,57000)	scaffold_41	54500	2637	0.049302
(10599,13450)(53000,57999)(53000,58000)	scaffold_41	55500	2853	0.048653
(10802,14396)(55177,58999)(54000,59000)	scaffold_41	56500	3596	0.048777
(10802,15216)(55177,59999)(55000,60000)	scaffold_41	57500	4416	0.048884
(11620,16188)(56000,60999)(56000,61000)	scaffold_41	58500	4570	0.048521
(12575,17188)(57000,61999)(57000,62000)	scaffold_41	59500	4615	0.048507
(13451,17668)(58000,62570)(58000,63000)	scaffold_41	60500	4219	0.048784
(14397,17668)(59000,62570)(59000,64000)	scaffold_41	61500	3273	0.048665
(15217,17668)(60000,62570)(60000,65000)	scaffold_41	62500	2453	0.048441
(16189,17668)(61000,62570)(61000,66000)	scaffold_41	63500	1481	0.049123
(17189,17668)(62000,62570)(62000,67000)	scaffold_41	64500	481	0.049085
(17669,18524)(70134,70999)(66000,71000)	scaffold_41	68500	857	0.048907
(17669,18740)(70134,71551)(67000,72000)	scaffold_41	69500	1073	0.048942
(17669,18740)(70134,71551)(68000,73000)	scaffold_41	70500	1073	0.048942
(17669,19500)(70134,73928)(69000,74000)	scaffold_41	71500	1833	0.049109
(17669,19540)(70134,74999)(70000,75000)	scaffold_41	72500	1873	0.049112
(18525,20343)(71000,75847)(71000,76000)	scaffold_41	73500	1820	0.049275
(18741,20343)(73050,75847)(72000,77000)	scaffold_41	74500	1604	0.049298
(18741,20759)(73050,77975)(73000,78000)	scaffold_41	75500	2020	0.049239
(19501,20870)(74960,78999)(74000,79000)	scaffold_41	76500	1371	0.049179
(19541,21150)(75000,79520)(75000,80000)	scaffold_41	77500	1611	0.048309
(20344,21150)(77446,79520)(76000,81000)	scaffold_41	78500	808	0.047393
(20344,21150)(77446,79520)(77000,82000)	scaffold_41	79500	808	0.047393
(20760,21150)(78064,79520)(78000,83000)	scaffold_41	80500	392	0.045667
(20871,21150)(79000,79520)(79000,84000)	scaffold_41	81500	281	0.044519
(21151,21273)(86877,86999)(82000,87000)	scaffold_41	84500	124	0.048857
(814,1354)(1000,5999)(1000,6000)	scaffold_410	3500	542	0.049248
(355,957)(1000,2168)(1000,6000)	scaffold_411	3500	604	0.049101
(301,709)(1000,1513)(1000,6000)	scaffold_412	3500	410	0.049426
(569,1062)(1035,2295)(1000,6000)	scaffold_413	3500	495	0.049211
(223,758)(1024,1847)(1000,6000)	scaffold_414	3500	537	0.049201
(700,1183)(1000,2223)(1000,6000)	scaffold_415	3500	485	0.049199
(324,724)(1000,1840)(1000,6000)	scaffold_416	3500	402	0.049120
(335,856)(1035,2224)(1000,6000)	scaffold_417	3500	523	0.049319
(544,895)(1340,1962)(1000,6000)	scaffold_419	3500	353	0.049116
(172,1766)(1015,5589)(1000,6000)	scaffold_42	3500	1596	0.049095
(678,1908)(2000,6990)(2000,7000)	scaffold_42	4500	1232	0.049117
(1047,2448)(3057,7945)(3000,8000)	scaffold_42	5500	1403	0.049034
(1450,2828)(4000,8996)(4000,9000)	scaffold_42	6500	1380	0.049239
(1598,3056)(5421,9999)(5000,10000)	scaffold_42	7500	1460	0.049241
(1767,3573)(6766,10874)(6000,11000)	scaffold_42	8500	1808	0.049236
(1909,3883)(7027,11999)(7000,12000)	scaffold_42	9500	1976	0.049204
(2449,4516)(8201,12854)(8000,13000)	scaffold_42	10500	2069	0.049156
(2829,4823)(9208,13999)(9000,14000)	scaffold_42	11500	1996	0.049070
(3057,5626)(10000,14999)(10000,15000)	scaffold_42	12500	2571	0.049785
(3574,6092)(11288,15799)(11000,16000)	scaffold_42	13500	2520	0.049786
(3884,6280)(12000,16999)(12000,17000)	scaffold_42	14500	2398	0.049883
(4517,6691)(13035,17806)(13000,18000)	scaffold_42	15500	2176	0.050034
(4824,6896)(14000,18936)(14000,19000)	scaffold_42	16500	2074	0.050110
(5627,7529)(15000,19999)(15000,20000)	scaffold_42	17500	1904	0.049247
(6093,7943)(16161,20983)(16000,21000)	scaffold_42	18500	1852	0.049225
(6281,8038)(17000,21858)(17000,22000)	scaffold_42	19500	1759	0.049119
(6692,8138)(18499,22759)(18000,23000)	scaffold_42	20500	1448	0.049163
(6897,8138)(19017,22759)(19000,24000)	scaffold_42	21500	1243	0.049135
(7530,8138)(20000,22759)(20000,25000)	scaffold_42	22500	610	0.049180
(7944,8138)(21100,22759)(21000,26000)	scaffold_42	23500	196	0.049255
(8039,8483)(22660,26923)(22000,27000)	scaffold_42	24500	446	0.050277
